symbol,rs_21,rs_63,rs_126,rs_189,rs_252,rs_126_skip21,burst_share,dist_20d_high,high_52w,vol_63,rs_126_per_vol,above_ma200,deliv_trend,turnover_trend,sector_rs_126,rs_126_vs_sector,adx,di_gap,rsi,fwd_rs,composite,date,sector,period,burst,strong_trend,overbought,near_high
TORNTPOWER,-7.937316811971574,-20.674753828430028,-37.92928196465664,-60.5405569562616,-5.235515739294194,-28.29763456187646,,-4.979991107158721,0.8642300202517695,28.629974373545718,-2320.4122864108613,0.6804860509959321,1.9323809523809565,0.9375356838724774,-1.2610953641613798,-36.668186600495254,18.33543728896131,-4.857104367641462,50.43914819502669,25.221469385611385,0.20227743271221532,2021-01-05,Power,IS 2021-23,False,False,False,False
TRITURBINE,-10.45456226066671,-9.0460506880625,-30.8533548489319,-30.534474299157765,-31.344709360547874,-18.490099090066202,,-8.71275997751545,0.790551608179205,33.58927564837217,-1158.7534811606172,16.2900900953193,-0.6190476190476275,0.9376998834711742,11.573872161073345,-42.42722701000525,18.556491258338387,-0.10030488902309642,53.623018494941206,17.61626612120981,0.13685300207039336,2021-01-05,Capital Goods,IS 2021-23,False,False,False,False
ULTRACEMCO,-2.2724902745128395,8.096145311502333,5.107352347574268,-4.243932270624073,16.811479145960373,7.555684597547829,-8.213451916051584,-1.0888888888888615,0.9891111111111114,25.548050665316026,314.2149360937065,30.764894452148717,-3.6428571428571423,1.3898100888086236,-0.24757163362459922,5.354923981198867,30.22156064045577,11.639140247602196,66.16412195440248,23.93518155837846,0.806832298136646,2021-01-05,Cement,IS 2021-23,False,True,False,True
USHAMART,37.628889427609266,19.713189163413112,42.62093706819143,52.442778259814936,11.640030626819131,-2.8022855035159333,161.64390666723247,-2.9639175257731853,0.9703608247422681,56.19553832001206,1240.7122256824357,70.49142908684784,-10.876587301587314,3.128650819757276,11.573872161073345,31.047064907118088,35.126048082026664,24.872442681817645,76.71902018866183,2.8457095952610922,0.8268115942028986,2021-01-05,Capital Goods,IS 2021-23,True,True,True,False
VOLTAMP,-0.1814489382963247,5.0046895882745135,-18.348899791893402,-27.60909314694775,-13.310474076243572,-16.938560284645998,34.70914050378134,-3.820742250915532,0.8517475041938147,32.02526404345036,-833.3786904612383,22.61004207959396,-3.3373015873015888,1.21853233331443,11.573872161073345,-29.922771952966748,34.14409003994445,10.13306751235675,63.010819004107915,-21.31140613546989,0.244824016563147,2021-01-05,Capital Goods,IS 2021-23,False,True,False,False
WELCORP,-1.8491542421044116,-10.752955236871875,27.535701443608772,42.28558544362129,-26.015102061212392,28.3202200985021,,-5.5909412597310855,0.5662998680746932,51.49375414624093,869.3633215853322,40.55328468492612,-7.458174603174605,1.4482453965052127,11.573872161073345,15.961829282535428,20.99785155352425,-7.742084436884795,56.92967347347375,8.934000111357566,0.4215320910973085,2021-01-05,Capital Goods,IS 2021-23,False,False,False,False
ABB,12.941438784155679,48.784089189684934,35.88844070648869,15.996919767973704,-5.582808014818008,16.30449100656204,14.863976358329667,-1.0397653194263334,0.9896023468057367,42.05718179802628,1584.286352733844,55.87036141261032,-4.605714285714285,1.420945536636593,20.720466570025188,15.167974136463503,54.89512735147595,32.56907647027258,77.21630180015649,-12.729296461854178,0.8428571428571429,2021-02-04,Capital Goods,IS 2021-23,False,True,True,True
ACC,1.8903977873710565,-20.906750477791558,-10.687995743338362,-10.869233640944653,-2.8176247881071204,-12.356990111866505,,-3.5859977949283084,0.9641400220507169,28.3426007001946,-575.4492016902838,20.801950557648773,2.475555555555559,0.956688219516305,7.976258799707736,-18.6642545430461,19.55136432953632,10.569667837681148,57.420691754054396,6.304625126235819,0.5071428571428571,2021-02-04,Cement,IS 2021-23,False,False,False,False
ADANIGREEN,-6.092068443434117,0.6327084376473113,173.15579262681533,338.8633844404358,470.28835665461565,184.1416134331215,624.7403345903246,-3.231597845601508,0.8836065573770487,43.77403891804953,5253.876900919688,70.17673934612047,1.655396825396835,0.6135166965963454,0.9370633564125597,172.21872927040275,12.44901589043529,2.9603635176471457,60.308475094423635,-2.9055364066764233,0.65,2021-02-04,Power,IS 2021-23,True,False,False,False
ADANIPOWER,2.518345669582356,19.9904308496742,14.849849075828425,9.750072934027521,-37.82322517849143,10.838540864935453,-29.30584123472551,-7.229965156794416,0.8326817826426894,67.074467602231,462.09403492733605,34.26137958892244,5.650555555555542,0.9140093886344763,0.9370633564125597,13.912785719415865,22.412049873180102,11.580696825215295,56.56332290562049,83.01459476999389,0.41428571428571426,2021-02-04,Power,IS 2021-23,False,False,False,False
AIAENG,-2.9329285064616295,-8.630900392743701,-14.39833341593535,-36.60857729364197,-15.490521477744856,-10.446895120697231,,-8.625783348254268,0.9137421665174573,40.273374917990715,-591.4091059550756,13.56082537048755,2.957301587301579,1.6020032874194448,20.720466570025188,-35.118799985960536,21.457614926703858,8.048770000906543,53.4235742734845,-12.595700519599873,0.3571428571428571,2021-02-04,Capital Goods,IS 2021-23,False,False,False,False
AMBUJACEM,2.888038445406438,-23.126050341615525,-12.324039488960882,-2.3957622642678755,11.487167858969638,-14.970649149777394,,-2.449928469241791,0.9755007153075821,35.90701109714078,-583.026408126263,22.26106356210773,3.3307936507936518,1.153518865250343,7.976258799707736,-20.300298288668618,18.52898696674351,7.130414157077052,59.26758922872065,12.552814002898206,0.5071428571428571,2021-02-04,Cement,IS 2021-23,False,False,False,False
APARINDS,2.076516850251431,5.082987663153626,-7.93443049709226,-39.996287662989324,-27.162386151940034,-9.975829575053297,-67.30639377290919,-8.87559808612437,0.9112440191387563,36.05149255799861,-355.6365402986066,16.89130448959224,-9.476984126984135,2.6755228173669,20.720466570025188,-28.654897067117446,35.0866801581728,28.7333294317349,59.15164219122727,32.13454418557367,0.40714285714285714,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
APLAPOLLO,1.1964111636925123,18.70892383382681,94.37073582574982,208.09589934467132,105.9816358996896,87.8945948293627,-15.495222701594729,-5.987448122279582,0.9401255187772042,37.98289548687484,3844.5577692947727,74.43406939491064,8.648650793650795,1.3290714704480189,20.720466570025188,73.65026925572464,29.292740444284885,4.919794634348376,56.10393427311213,31.624000870121094,0.7571428571428571,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
ASHOKLEY,25.328104993273335,33.94136567238311,139.89216887929007,129.0150890777629,47.806647021695056,82.55166487060346,29.315515365474255,-2.159827213822907,0.9784017278617709,46.76176865183925,4198.813550837606,85.48927404812912,2.033809523809527,1.3939665207808212,20.720466570025188,119.17170230926489,36.30970319804387,23.996070561449205,72.58588701469945,-17.727976922116028,0.8571428571428572,2021-02-04,Capital Goods,IS 2021-23,False,True,True,False
ASTRAL,11.732566676391887,55.739934994014504,80.0075152898478,58.95082687226172,56.600562283835146,55.808978143811075,35.63791495720028,-1.804761904761909,0.9819523809523809,52.70137667605865,2420.3838841008687,72.57509920145431,-2.4029365079365093,1.710177543077788,20.720466570025188,59.28704871982261,38.35964334036417,32.03969865061749,79.66416591464758,3.728266256260837,0.8500000000000001,2021-02-04,Capital Goods,IS 2021-23,False,True,True,True
ASTRAMICRO,-8.33637826383471,-12.483392305439732,-25.581094992313936,34.023496740511746,6.566258636547184,-15.392644921112876,,-8.257575757575719,0.8822873263554498,35.21302296184684,-1059.2262989215542,12.255857972810634,2.986349206349203,0.6338553663052474,20.720466570025188,-46.301561562339124,19.922152215292748,-1.2407949517812575,50.70979570790302,-4.7175786171497975,0.20714285714285713,2021-02-04,Capital Goods,IS 2021-23,False,False,False,False
BDL,-6.756851045403844,-10.320415855958064,-55.133925990464824,-17.683991134180687,-9.17101697830418,-47.50106382862368,,-7.911997813610238,0.6928323069059316,31.77428498488588,-2162.5833834283476,4.1433458674883905,7.3356349206349165,0.6851001356959899,20.720466570025188,-75.85439256049001,12.315406620089684,-2.860831560325231,51.12736646939154,3.524387462937484,0.05714285714285715,2021-02-04,Capital Goods,IS 2021-23,False,False,False,False
BEL,2.7769466132811393,31.11882497492737,5.357321461684728,61.85574616891751,25.583104849074534,1.6439330475477965,7.404490168634971,-0.5994358251057985,0.994005641748942,37.46210034912924,216.26812113534888,43.03125676589876,-1.6753174603174585,1.3602621987109056,20.720466570025188,-15.36314510834046,22.262276205735414,4.664372582552108,68.15959765625604,2.49108478493274,0.7357142857142858,2021-02-04,Capital Goods,IS 2021-23,False,False,False,True
BEML,-9.556942488186237,23.85403610855843,6.060032338812449,-3.5970986125744897,-27.184740555523423,19.433547494547533,-2.5654735987727375,-6.5873015873016305,0.8942070275403603,41.212510036060976,256.81804305058097,34.73054318002471,0.6099206349206341,0.8721566218069303,20.720466570025188,-14.660434231212738,38.25199966691508,11.982815872159492,56.7081646246704,36.999271735781925,0.4357142857142857,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
BHARATFORG,8.61731706500144,9.671118026746273,20.686199474804546,61.3730435795284,5.538579870066429,8.431241980302584,-5.286763295502446,-7.0689909883291495,0.9293100901167085,41.53803903984351,761.235198114542,40.92166614360049,-3.8045238095238076,1.4360118942181817,20.720466570025188,-0.03426709522064142,31.012191222075046,15.33873834957367,59.34753983444087,3.3307209204265,0.6,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
BHEL,0.6964878772674377,22.410028975753328,-21.612171375792478,17.45881648524492,-22.865296910322662,-21.420213904508344,11.064604072316563,-0.7058823529411784,0.9386957629007098,47.16451579939076,-735.6393133837153,26.245129232706187,-0.8350793650793662,1.4433137617520653,20.720466570025188,-42.332637945817666,19.53323549530834,14.60767011129979,65.35476815847477,71.15123451366918,0.34285714285714286,2021-02-04,Capital Goods,IS 2021-23,False,False,False,True
BIRLACORPN,7.787925837291176,-0.707342073640671,-8.562973881222069,52.121221380129846,-14.214439424048543,-16.618784603990775,,-1.1987951807229003,0.988012048192771,30.232196578353566,-357.0349057317836,30.47487990257376,1.9161904761904793,1.439595706612859,7.976258799707736,-16.539232680929807,21.708238734299222,26.934930982249547,76.95992834122363,18.481944321850463,0.6214285714285714,2021-02-04,Cement,IS 2021-23,False,False,True,True
CARBORUNIV,5.350009444506165,20.960337776016935,49.35365555169344,45.439527478919686,8.6958700672775,38.65466519107761,36.70722365015609,-1.2527472527472328,0.9874725274725277,45.148169926454294,1836.1108010687212,54.98896277382575,-5.5238095238095255,1.2144436114036734,20.720466570025188,28.633188981668255,38.85333909492028,13.935214691985655,65.0404143856855,29.34926873857735,0.8428571428571429,2021-02-04,Capital Goods,IS 2021-23,False,True,False,True
CESC,-6.639523903949851,-19.227534069581974,-27.74467399107161,-67.30472384090223,-37.175198228922724,-19.585417779971714,,-15.738714090287276,0.8166194299636227,34.40822262185843,-1363.713896475368,0.39300007281726224,7.047936507936505,2.5347633284848916,0.9370633564125597,-28.68173734748417,25.43263115424863,-5.847507637752212,43.327556842197666,2.748911050010272,0.12142857142857143,2021-02-04,Power,IS 2021-23,False,False,False,False
CGPOWER,-5.769909391478212,9.132201158328801,262.5906907276444,402.1756795021408,,273.78583992645645,-9.929981651980947,-2.4663677130044914,0.8285714285714286,53.66057299064938,7564.630838686558,87.62695288010633,-0.9769467787115076,0.6348521994830597,20.720466570025188,241.87022415761925,12.92098642666691,8.713994394069605,57.55911155257741,93.65082595017836,0.5857142857142857,2021-02-04,Capital Goods,IS 2021-23,False,False,False,False
COCHINSHIP,-13.866027528254266,-23.766752293037506,-28.308598064030566,-14.592547818817359,-29.433596071155144,-11.438240155045175,,-11.628787878787916,0.8837121212121208,28.06735762592078,-1339.3272051899783,7.464757523900367,-1.7672222222222373,0.7137920377499215,20.720466570025188,-49.02906463405575,20.065644082148854,-3.884130937877316,41.23191579077523,2.2569815093470336,0.20714285714285713,2021-02-04,Capital Goods,IS 2021-23,False,False,False,False
CUMMINSIND,22.944530930105024,48.686777937182924,55.788910250878885,55.486708854992784,13.221348235143848,20.480836023886017,51.660731866577656,-1.9129782445611143,0.9808702175543889,43.68646075807086,2383.118714647211,67.7472581183937,0.11507936507936023,1.725994418978428,20.720466570025188,35.0684436808537,36.80099130015679,34.45282817972968,82.16793228433936,2.841612965848417,0.8285714285714285,2021-02-04,Capital Goods,IS 2021-23,True,True,True,True
DALBHARAT,8.956750159244177,23.44822677406473,28.12066340179946,83.96612342183116,24.132566835607673,14.576278436660385,27.586567594956367,-0.5685159772593651,0.9943148402274063,45.13287846100817,1134.3401427539097,55.749094301781234,-6.420000000000002,1.0835594348215523,7.976258799707736,20.144404602091726,17.77641366857045,12.979147984123209,68.57762973410394,32.92717752202663,0.8714285714285714,2021-02-04,Cement,IS 2021-23,False,False,False,True
ELGIEQUIP,0.030181425705100295,23.223987499057408,54.82670370461593,89.45999089666887,3.260155618318894,52.45870005771105,3.2443794273603097,-14.067357512953361,0.8593264248704664,49.92495402300505,1704.5833707426746,49.82749857423856,-10.334999999999994,1.929123272107555,20.720466570025188,34.10623713459074,25.676893071543315,10.111235071846355,57.74090151626723,25.58870084752034,0.5714285714285714,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
ESCORTS,2.3337051886822557,-13.200305259308841,-12.953398011786144,23.45189827847993,53.98719759460504,-14.965649314809282,,-2.6562500000000044,0.9649605892678899,35.68499620085077,-522.7835503066207,21.90832759049066,1.7194444444444485,0.9971699906499089,20.720466570025188,-33.67386458181133,26.130475814228216,13.12246084745756,62.71150246025846,-19.009334071469432,0.48571428571428565,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
FINCABLES,-2.064214118473151,7.722759263373691,2.797827584347945,-4.0476172157662305,-29.525925767113915,5.344971474673277,-45.218027021424085,-12.994018998475454,0.8700598100152455,41.53801329639393,116.60608876354935,26.29994812251304,-8.741746031746032,1.5503788236868632,20.720466570025188,-17.922638985677242,16.448922081226243,-0.9912116015211403,50.68417636963561,-6.0010464557132215,0.3857142857142857,2021-02-04,Capital Goods,IS 2021-23,False,False,False,False
FINPIPE,-1.4562628862844207,-5.579019699686283,9.495314933848276,14.358785275449781,-4.809011704224453,11.054262041074715,,-3.187050359712218,0.9681294964028778,31.970896407892035,434.68894615703294,29.074647880574524,0.4136507936507883,1.961661096435437,20.720466570025188,-11.22515163617691,25.37762864723207,19.145780612557793,65.73316316162135,12.689500861069636,0.6214285714285714,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
GRASIM,19.225296222235123,24.010405126093293,53.06214663655546,82.39659570915283,30.708299719757104,22.786157328141464,54.75235379939273,-2.3779210645200943,0.9762207893547991,31.92833353265534,2508.9358669155554,62.229602175354096,-3.6047619047619044,1.4270963979581242,7.976258799707736,45.085887836847725,57.58129154456447,32.5174747315282,78.20541437142907,19.114246953181468,0.7928571428571429,2021-02-04,Cement,IS 2021-23,True,True,True,False
GRSE,-8.078154982708307,-27.46265271592033,-44.85734182234267,-27.192811494376468,-29.267759404800476,-35.708817910999436,,-8.138969873663726,0.7749602869997227,34.31784236658588,-1603.6236201040788,-0.3649416814189732,0.9061904761904813,0.701007347592349,20.720466570025188,-65.57780839236786,15.197160816101075,1.8008333681778836,49.012548169984534,-9.06328908963041,0.07142857142857142,2021-02-04,Capital Goods,IS 2021-23,False,False,False,False
GVT&D,-10.649966677550537,21.491986494547753,12.484835119312665,4.601173681878512,-49.89316781852657,28.021838475645634,-24.89345628437579,-7.423904974016338,0.6807226578483934,56.2524992060255,362.3750215433208,31.079389524439584,-15.898412698412692,1.2705658911161892,20.720466570025188,-8.235631450712521,27.45809776753506,2.6714440468931357,55.44467280390991,4.156038460202582,0.32857142857142857,2021-02-04,Capital Goods,IS 2021-23,False,True,False,False
